variant,mean_verify,std_verify
Dilithium2,3.143391097341095,0.05816575867400816
Dilithium3,5.115711915384028,0.09526310724208152
Dilithium5,8.050853397827028,0.14918258178011298
Falcon-1024,9.26170802006984,0.16793890978978734
Falcon-512,4.848871050327025,0.08378240190014286
Falcon-padded-1024,9.287605813679086,0.16666722112939764
Falcon-padded-512,4.869933674802631,0.0885163467950027
MAYO-2,1.8530554583800194,0.03383608283631311
MAYO-3,6.7226402428647924,0.11799501358598942
MAYO-5,12.813097974414521,0.22967804589422877
ML-DSA-44,3.134830430105537,0.055625310360274884
ML-DSA-65,5.1244172345230234,0.09266942236984974
ML-DSA-87,8.047119863824516,0.14467694743162227
P-256,13.098505669326208,0.24375345998027703
P-384,83.1914932510484,1.4859534283234643
P-521,85.51379026418255,1.5026686218886445
SPHINCS+-SHA2-128f-simple,56.905538814788976,1.0361073281400932
SPHINCS+-SHA2-128s-simple,21.511537681641617,0.39207824072265524
SPHINCS+-SHA2-192f-simple,88.54670324031224,1.6105520338237909
SPHINCS+-SHA2-192s-simple,36.44780838271956,0.6717932731555228
SPHINCS+-SHA2-256f-simple,90.07812727906337,1.5736728466721588
SPHINCS+-SHA2-256s-simple,50.250077360290604,0.8621392967380267
SPHINCS+-SHAKE-128f-simple,116.71272559759427,1.9936943806523864
SPHINCS+-SHAKE-128s-simple,43.76847395582398,0.8125752293612594
SPHINCS+-SHAKE-192f-simple,168.5016777717748,3.0730176513845127
SPHINCS+-SHAKE-192s-simple,61.0405224790033,1.1402894497813767
SPHINCS+-SHAKE-256f-simple,171.0755782736296,3.2192500407133275
SPHINCS+-SHAKE-256s-simple,87.34031904253865,1.5736770679639511
cross-rsdp-128-balanced,51.89437800306172,0.9122109759487611
cross-rsdp-128-fast,27.81456434059257,0.49469047498786883
cross-rsdp-128-small,200.54460717445644,3.753242856484296
cross-rsdp-192-balanced,116.31828981038518,2.1288242081041044
cross-rsdp-192-fast,64.20545345763864,1.2141732018353466
cross-rsdp-192-small,277.7605117220387,4.9705502671343575
cross-rsdp-256-balanced,191.56461104209959,3.4231719811518575
cross-rsdp-256-fast,111.28266434111787,2.0101202464094983
cross-rsdp-256-small,366.10245740066927,6.637147395148112
cross-rsdpg-128-balanced,35.388752774673186,0.6496152646224814
cross-rsdpg-128-fast,19.509100014816482,0.33900446971260506
cross-rsdpg-128-small,126.35831894160657,2.3408915462064948
cross-rsdpg-192-balanced,54.393286850991856,0.962242697361715
cross-rsdpg-192-fast,46.04068597012005,0.8502916660081952
cross-rsdpg-192-small,202.1683258403178,3.754449789516953
cross-rsdpg-256-balanced,87.15243300365624,1.5677344230093015
cross-rsdpg-256-fast,73.43352133455754,1.3984133994769918
cross-rsdpg-256-small,239.54928165833215,4.236316405821025
