variant,mean_verify,std_verify
Dilithium2,3.4515874842907985,0.08494950263693073
Dilithium3,5.5698027919395905,0.12794228424669393
Dilithium5,8.74910025544186,0.2013946924472821
Falcon-1024,7.934564436372269,0.1784243228761125
Falcon-512,5.693163745049437,0.13308623834293087
Falcon-padded-1024,7.820826499847711,0.18088071568116582
Falcon-padded-512,4.22078162168897,0.09365090820449469
MAYO-2,1.8849202351761023,0.04377471267787867
MAYO-3,8.92220209381245,0.20871120459808934
MAYO-5,16.747219070415206,0.3846268833435261
ML-DSA-44,3.46958017434211,0.08556674141918896
ML-DSA-65,5.552297168701257,0.13078990052213116
ML-DSA-87,8.651599545280943,0.20329229119682607
P-256,7.636876389061843,0.18107381308628895
P-384,33.84263435298324,0.7935921935747638
P-521,41.02900747550041,0.9584567071609071
SPHINCS+-SHA2-128f-simple,65.0289754015782,1.5018412042721097
SPHINCS+-SHA2-128s-simple,23.64506924618968,0.5654497965515417
SPHINCS+-SHA2-192f-simple,99.11261807406548,2.3319464322504637
SPHINCS+-SHA2-192s-simple,39.43399688642472,0.8978641491430782
SPHINCS+-SHA2-256f-simple,100.5371928191954,2.3483506382884958
SPHINCS+-SHA2-256s-simple,55.70256997085002,1.3026637052213275
SPHINCS+-SHAKE-128f-simple,124.79037991325997,2.9485835544438705
SPHINCS+-SHAKE-128s-simple,46.08557729605494,1.067727059593407
SPHINCS+-SHAKE-192f-simple,178.43835659895225,4.293052102611561
SPHINCS+-SHAKE-192s-simple,64.59882342069575,1.5553040992752807
SPHINCS+-SHAKE-256f-simple,182.24537488757488,4.285420515627923
SPHINCS+-SHAKE-256s-simple,93.28513704410474,2.1994641431641746
cross-rsdp-128-balanced,51.68679487825869,1.1713202852797528
cross-rsdp-128-fast,27.84651757478596,0.6380753165488106
cross-rsdp-128-small,203.16048387021803,4.702748449371517
cross-rsdp-192-balanced,115.52936479324269,2.677803998688057
cross-rsdp-192-fast,64.48825285147925,1.4954729932337594
cross-rsdp-192-small,282.2223488989792,6.559011780519713
cross-rsdp-256-balanced,191.01237525201105,4.379718125579055
cross-rsdp-256-fast,111.51775386932978,2.5386364522659375
cross-rsdp-256-small,376.08018243923874,9.12829293748582
cross-rsdpg-128-balanced,34.41551204008795,0.7928689245159712
cross-rsdpg-128-fast,19.31384282333144,0.44617956738995845
cross-rsdpg-128-small,120.44035684721574,2.6685287030978606
cross-rsdpg-192-balanced,52.98326929400718,1.2320774426768313
cross-rsdpg-192-fast,45.81346365370981,1.0449245531510272
cross-rsdpg-192-small,193.2249515462755,4.34996801429214
cross-rsdpg-256-balanced,87.10047852787133,1.986529526854563
cross-rsdpg-256-fast,74.61775362549123,1.70975067772115
cross-rsdpg-256-small,235.79459659719797,5.571900619934908
