variant,verify
Dilithium2,3.462564444324743
Dilithium2,3.531656873472277
Dilithium2,3.36542156481816
Dilithium2,3.518813355694949
Dilithium2,3.4628948508653346
Dilithium2,3.397372768122714
Dilithium2,3.508767982849552
Dilithium2,3.3471275172586425
Dilithium2,3.331163352833175
Dilithium2,3.4637490902079713
Dilithium2,3.4697658252351373
Dilithium2,3.2729238089308086
Dilithium2,3.3643797862578064
Dilithium2,3.481911160410088
Dilithium2,3.469621621718134
Dilithium2,3.274812544403658
Dilithium2,3.412502838990465
Dilithium2,3.499628161542207
Dilithium2,3.505658562805215
Dilithium2,3.223497782441117
Dilithium2,3.60171065093728
Dilithium2,3.5736791571810707
Dilithium2,3.3572375886473957
Dilithium2,3.4891392639949577
Dilithium2,3.3201633878934205
Dilithium2,3.4230979001710087
Dilithium2,3.4156872072500737
Dilithium2,3.381237014030744
Dilithium2,3.3575507998480756
Dilithium2,3.5010842886613323
Dilithium2,3.4489595081677895
Dilithium2,3.419344937463566
Dilithium2,3.6177583942552665
Dilithium2,3.4640981052684254
Dilithium2,3.4531112731654443
Dilithium2,3.443910531127436
Dilithium2,3.6166080661490536
Dilithium2,3.376783122701582
Dilithium2,3.4674754714633615
Dilithium2,3.4108988821865203
Dilithium2,3.480829313442114
Dilithium2,3.4183543469712654
Dilithium2,3.3940380475981833
Dilithium2,3.273260629038047
Dilithium2,3.3325569756705216
Dilithium2,3.608696306427963
Dilithium2,3.462488719288018
Dilithium2,3.505718634303414
Dilithium2,3.4332715800804987
Dilithium2,3.4364133811529
Dilithium2,3.4604605459888385
Dilithium2,3.300012922515564
Dilithium2,3.430282851517044
Dilithium2,3.5359990844009666
Dilithium2,3.5282544471186386
Dilithium2,3.430075467479316
Dilithium2,3.4590502907463017
Dilithium2,3.6081568502429517
Dilithium2,3.3826622357955047
Dilithium2,3.4830244896098166
Dilithium2,3.4738233062124886
Dilithium2,3.536681125223806
Dilithium2,3.397008502601762
Dilithium2,3.5416223331579104
Dilithium2,3.5379341440058822
Dilithium2,3.5098958763486414
Dilithium2,3.5126702913276757
Dilithium2,3.589390069685446
Dilithium2,3.581147182680345
Dilithium2,3.60417185797106
Dilithium2,3.5709689663229023
Dilithium2,3.660811936731773
Dilithium2,3.5781691585332127
Dilithium2,3.385339861750552
Dilithium2,3.441874292321108
Dilithium2,3.3510776861208336
Dilithium2,3.5047092196411764
Dilithium2,3.526233410778596
Dilithium2,3.503135458574771
Dilithium2,3.426879916391643
Dilithium2,3.528952908039171
Dilithium2,3.488029265835899
Dilithium2,3.40239614437153
Dilithium2,3.5780813614584086
Dilithium2,3.3865012169745228
Dilithium2,3.5465523220592474
Dilithium2,3.3590874994745086
Dilithium2,3.540066118980408
Dilithium2,3.4974118669904337
Dilithium2,3.4481614207240527
Dilithium2,3.423068437472292
Dilithium2,3.494431150632077
Dilithium2,3.6297171656968734
Dilithium2,3.4911348577850534
Dilithium2,3.5146398212352086
Dilithium2,3.520245817170602
Dilithium2,3.386625508171007
Dilithium2,3.4212024908523317
Dilithium2,3.4087722623039083
Dilithium2,3.3271640687791497
Dilithium2,3.5588683105549537
Dilithium2,3.4268127563822834
Dilithium2,3.4807151197661677
Dilithium2,3.440276135465993
Dilithium2,3.3966482480525886
Dilithium2,3.393966755138765
Dilithium2,3.376886536429744
Dilithium2,3.5019613045832148
Dilithium2,3.4639789802396197
Dilithium2,3.421985478188658
Dilithium2,3.408218222979337
Dilithium2,3.3781069120120986
Dilithium2,3.534049684050748
Dilithium2,3.454066286338749
Dilithium2,3.5133461016046246
Dilithium2,3.4339669053308324
Dilithium2,3.3689779810468523
Dilithium2,3.323260078662305
Dilithium2,3.545138909039587
Dilithium2,3.4383565711556443
Dilithium2,3.3805488036609743
Dilithium2,3.300067551194379
Dilithium2,3.4553421278562606
Dilithium2,3.361179297896354
Dilithium2,3.3632166740244456
Dilithium2,3.3869196234368957
Dilithium2,3.632234165858651
Dilithium2,3.4193474276350297
Dilithium2,3.481722195616673
Dilithium2,3.3735045603870324
Dilithium2,3.323796036069183
Dilithium2,3.5462152422260322
Dilithium2,3.434861291137252
Dilithium2,3.5043904006742546
Dilithium2,3.517347201717271
Dilithium2,3.508282772796395
Dilithium2,3.47218153681666
Dilithium2,3.414853843084906
Dilithium2,3.337152083642835
Dilithium2,3.302899481001212
Dilithium2,3.4412700149090902
Dilithium2,3.5898974669565256
Dilithium2,3.6097671540178613
Dilithium2,3.4068263975957667
Dilithium2,3.4307487792687925
Dilithium2,3.4096495493842993
Dilithium2,3.519743055989013
Dilithium2,3.629799182168454
Dilithium2,3.420046080215585
Dilithium2,3.3301061090147925
Dilithium2,3.4907282374707918
Dilithium2,3.576593852976557
Dilithium2,3.540930310303145
Dilithium2,3.454804083823669
Dilithium2,3.3426246895949157
Dilithium2,3.4357732241324768
Dilithium2,3.405228665029472
Dilithium2,3.4744136411127227
Dilithium2,3.4957575996517947
Dilithium2,3.4177081644023466
Dilithium2,3.5170256913740783
Dilithium2,3.4454197077453785
Dilithium2,3.4495053366975235
Dilithium2,3.3901540670526957
Dilithium2,3.460274505587399
Dilithium2,3.655445472826971
Dilithium2,3.4319223638673804
Dilithium2,3.468221217476362
Dilithium2,3.393634958341709
Dilithium2,3.453615580247864
Dilithium2,3.366895972170193
Dilithium2,3.4215861709316693
Dilithium2,3.3289622713226596
Dilithium2,3.4108051408189977
Dilithium2,3.604991398033008
Dilithium2,3.465520268195227
Dilithium2,3.47138494615405
Dilithium2,3.453251401068213
Dilithium2,3.485999498018006
Dilithium2,3.2945156941088065
Dilithium2,3.417647384716789
Dilithium2,3.3695207269205816
Dilithium2,3.363333480353558
Dilithium2,3.5134144709264103
Dilithium2,3.420896383214963
Dilithium2,3.4776928120960044
Dilithium2,3.6192313099847433
Dilithium2,3.5579895540432265
Dilithium2,3.43943495562182
Dilithium2,3.580950288474809
Dilithium2,3.4283915323199103
Dilithium2,3.395118443786256
Dilithium2,3.441054750496346
Dilithium2,3.3092179925053897
Dilithium2,3.51002203258072
Dilithium2,3.5920855252175974
Dilithium2,3.572017130985534
Dilithium2,3.6434799792604458
Dilithium2,3.4964834300734866
Dilithium2,3.4805197444599942
Dilithium2,3.4146232644152037
Dilithium2,3.435581028012145
Dilithium2,3.3299751767880124
Dilithium2,3.4392138966400587
Dilithium2,3.3590238770637324
Dilithium2,3.3809363367019114
Dilithium2,3.3084217140664154
Dilithium2,3.497870336135235
Dilithium2,3.5921155385427808
Dilithium2,3.5387084182918382
Dilithium2,3.312595206219233
Dilithium2,3.645039678353293
Dilithium2,3.483328850621497
Dilithium2,3.5877294895178378
Dilithium2,3.529166634447144
Dilithium2,3.3066041026285458
Dilithium2,3.465069469234447
Dilithium2,3.4994560843886613
Dilithium2,3.445398173435635
Dilithium2,3.3774138299736958
Dilithium2,3.6103513296077105
Dilithium2,3.4804428886036276
Dilithium2,3.4794837382712487
Dilithium2,3.4063031672785713
Dilithium2,3.3049988375889865
Dilithium2,3.2650384975288285
Dilithium2,3.4938780998166914
Dilithium2,3.4827969701497956
Dilithium2,3.2840299640154775
Dilithium2,3.3448796519763824
Dilithium2,3.5056404501086016
Dilithium2,3.4947512888866292
Dilithium2,3.4922390934372873
Dilithium2,3.3688845720842537
Dilithium2,3.4143145292406367
Dilithium2,3.3830605665649465
Dilithium2,3.314344663965091
Dilithium2,3.399877728795496
Dilithium2,3.505135673601369
Dilithium2,3.3718816534166653
Dilithium2,3.3963371071546224
Dilithium2,3.3879063460771315
Dilithium2,3.3804263088930986
Dilithium2,3.4048433104575273
Dilithium2,3.4934835330099503
Dilithium2,3.398878199171317
Dilithium2,3.2583904431581363
Dilithium2,3.4702386086596975
Dilithium2,3.4337757776928246
Dilithium2,3.589312440255884
Dilithium2,3.5087031053907274
Dilithium2,3.565731291870154
Dilithium2,3.4196588437856192
Dilithium2,3.4503213219831563
Dilithium2,3.512155153626777
Dilithium2,3.490959469757359
Dilithium2,3.340000395617791
Dilithium2,3.4622803632111596
Dilithium2,3.3936887412848193
Dilithium2,3.4053194246837513
Dilithium2,3.5600120604283343
Dilithium2,3.3653380668137682
Dilithium2,3.2826030077012223
Dilithium2,3.3300000647645853
Dilithium2,3.296902849957956
Dilithium2,3.3696816256421824
Dilithium2,3.187246421784388
Dilithium2,3.2942198681497703
Dilithium2,3.5367648361731336
