variant,verify
Falcon-1024,9.249312581211253
Falcon-1024,9.378774167491489
Falcon-1024,9.40246341477172
Falcon-1024,9.24911702278851
Falcon-1024,9.26886446351109
Falcon-1024,9.283040282914552
Falcon-1024,9.394619379670296
Falcon-1024,9.17606847348447
Falcon-1024,9.229020905391854
Falcon-1024,9.462638778022963
Falcon-1024,9.263643714495746
Falcon-1024,9.216424438575107
Falcon-1024,9.474896856835597
Falcon-1024,9.162494281938063
Falcon-1024,9.238016317918667
Falcon-1024,9.308461074838865
Falcon-1024,9.367536682790137
Falcon-1024,9.370295761614427
Falcon-1024,9.20052340140324
Falcon-1024,9.020803993457088
Falcon-1024,9.122470818675918
Falcon-1024,9.238300324461898
Falcon-1024,9.466122345951845
Falcon-1024,9.349626482506066
Falcon-1024,9.09107509697406
Falcon-1024,9.302092771748264
Falcon-1024,9.336127957390968
Falcon-1024,9.034009968312047
Falcon-1024,9.18505311143262
Falcon-1024,9.22775703100996
Falcon-1024,9.079007426715377
Falcon-1024,9.557811255205506
Falcon-1024,9.133401704529897
Falcon-1024,9.289043561943322
Falcon-1024,8.974211395583465
Falcon-1024,9.204758629560391
Falcon-1024,9.62862537637117
Falcon-1024,9.232540428443524
Falcon-1024,9.025301588063426
Falcon-1024,9.19213872664625
Falcon-1024,9.088945172414945
Falcon-1024,9.05935979534128
Falcon-1024,9.392102173419497
Falcon-1024,9.219378121984587
Falcon-1024,9.418601650000124
Falcon-1024,9.190777782986007
Falcon-1024,9.11943066085339
Falcon-1024,9.255298748956518
Falcon-1024,9.31370048810833
Falcon-1024,9.079756714565699
Falcon-1024,9.196382258426928
Falcon-1024,9.155587190037663
Falcon-1024,8.939054229021597
Falcon-1024,9.370540134068229
Falcon-1024,9.310084778031287
Falcon-1024,9.178592865013792
Falcon-1024,9.179739609499384
Falcon-1024,9.339413367060052
Falcon-1024,9.361055120871463
Falcon-1024,9.248993795589262
Falcon-1024,9.222590518100757
Falcon-1024,8.988843587325016
Falcon-1024,9.001641618426424
Falcon-1024,9.216608795641031
Falcon-1024,9.226081684381656
Falcon-1024,9.109605951726829
Falcon-1024,8.709642279504955
Falcon-1024,9.297479385786648
Falcon-1024,9.273140264381674
Falcon-1024,8.81503008972606
Falcon-1024,8.876331240495475
Falcon-1024,9.410180996148918
Falcon-1024,9.077943020578982
Falcon-1024,9.135976117618116
Falcon-1024,9.297824773343994
Falcon-1024,9.415964559486033
Falcon-1024,9.239012169142983
Falcon-1024,9.28480514619368
Falcon-1024,9.38228758557663
Falcon-1024,9.50748585195853
Falcon-1024,9.481743906375055
Falcon-1024,9.179992105777778
Falcon-1024,9.407380381586297
Falcon-1024,9.328382855369242
Falcon-1024,9.257227534269107
Falcon-1024,9.26601775559722
Falcon-1024,9.340341362073046
Falcon-1024,9.336149557709945
Falcon-1024,8.983302409978593
Falcon-1024,9.151052223627671
Falcon-1024,9.046432770554679
Falcon-1024,9.488577559362561
Falcon-1024,9.315166143520301
Falcon-1024,9.36113647944192
Falcon-1024,9.209900783290125
Falcon-1024,9.242687576355063
Falcon-1024,9.235408241327821
Falcon-1024,9.18054653240035
Falcon-1024,9.162526606399055
Falcon-1024,9.381974892334844
Falcon-1024,9.164457792061414
Falcon-1024,9.18530592402483
Falcon-1024,9.253618248479231
Falcon-1024,9.245695240109091
Falcon-1024,8.868038599177506
Falcon-1024,9.347807596086612
Falcon-1024,9.210916231742438
Falcon-1024,9.40350445618914
Falcon-1024,9.30815840648163
Falcon-1024,9.067623514008101
Falcon-1024,9.109488618140396
Falcon-1024,9.086723273357885
Falcon-1024,9.251256046791486
Falcon-1024,9.323791333892974
Falcon-1024,9.004332341068306
Falcon-1024,9.059328541797205
Falcon-1024,9.345812976885163
Falcon-1024,9.237589458005587
Falcon-1024,9.452292238545954
