variant,mean_keypair,std_keypair,mean_sign,std_sign,mean_verify,std_verify
Falcon-1024,19.1748055934906,33.05451171139162,0.45799243450164795,0.26114045923928336,0.09409325122833252,0.018324622578948797
Falcon-512,6.337025094032287,19.00451521368232,0.23083620071411132,0.07655328320837133,0.050638985633850095,0.02326508095005703
MAYO-2,0.030582427978515625,0.012974447633714097,0.07563893795013428,0.0221405711250805,0.01791989803314209,0.008165887238916546
MAYO-3,0.052994394302368165,0.01640590846200631,0.20806944370269775,0.03768928703194607,0.062426185607910155,0.028018641463173646
MAYO-5,0.1128683090209961,0.023178156535890143,0.39872021675109864,0.06020000858957128,0.11808927059173584,0.020996942222139714
ML-DSA-65,0.04707820415496826,0.014624806879152177,0.11053047180175782,0.07241297401689989,0.04435393810272217,0.013812638331076977
ML-DSA-87,0.07128689289093018,0.01764836105595295,0.13217034339904785,0.06272846897418431,0.06784915924072266,0.026750762940704692
P-256,0.018905043601989746,0.007888723666618804,0.040718889236450194,0.014818132417005999,0.12249672412872314,0.059110978478721876
P-384,0.14142117500305176,0.03490830282765305,0.2321727991104126,0.0586005071317543,0.6860948801040649,0.1544080140531046
P-521,0.14444611072540284,0.046303995464387494,0.2996675491333008,0.06422838778233328,0.8191887378692627,0.13819131262524129
SPHINCS+-SHA2-128f-simple,0.32035026550292967,0.05385665925908951,6.987054538726807,20.847898377525382,0.5890109777450562,0.11427112530399379
SPHINCS+-SHA2-128s-simple,19.575279688835145,36.092845324292384,153.26550567150116,72.35816030241674,0.26598691940307617,0.08732459495272756
SPHINCS+-SHA2-192f-simple,0.47594823837280276,0.07791118073014835,11.940802478790284,27.0262042378605,0.9086083889007568,0.15548931996007836
SPHINCS+-SHA2-192s-simple,29.31470227241516,23.033813502230917,278.57516810894015,114.46184162604217,0.4195202112197876,0.11131421158112485
SPHINCS+-SHA2-256f-simple,1.2537654161453247,0.33019412073783666,25.330934715270995,34.22844133397963,0.9494082689285278,0.25102441226628913
SPHINCS+-SHA2-256s-simple,19.005068016052245,26.78162969318985,248.75246210098265,108.13919839126109,0.5605603694915772,0.09202403678691212
SPHINCS+-SHAKE-128f-simple,0.5964261054992676,0.09696194561574613,13.116007685661316,29.816597613054025,0.997212553024292,0.14316172442707045
SPHINCS+-SHAKE-128s-simple,37.06695177555084,38.96401324948396,279.45429463386535,117.24908823974188,0.2875727891921997,11.844227577103695
SPHINCS+-SHAKE-192f-simple,0.892194414138794,0.15131776330998578,21.846244978904725,35.07799101315087,1.3123167753219604,13.131419990694585
SPHINCS+-SHAKE-192s-simple,55.11761839389801,43.80361820954828,487.29842882156373,161.35939729061903,0.557507061958313,0.11371696925151736
SPHINCS+-SHAKE-256f-simple,2.316433238983154,0.3452755974058507,44.06157717704773,53.20187241717052,1.463472604751587,0.23409975801419022
SPHINCS+-SHAKE-256s-simple,35.6312596321106,37.16581551863511,419.0432116985321,154.42359450131084,0.7830570936203003,0.17259531074397597
cross-rsdp-128-balanced,0.02088165283203125,0.00900011486954276,0.7000094413757324,0.09092028354026117,0.4734158515930176,0.05615530064725935
cross-rsdp-128-fast,0.020294737815856934,0.009769051178893547,0.418710994720459,0.05476510872197649,0.2587486982345581,0.04317840079870647
cross-rsdp-128-small,0.025567340850830077,0.015799516745299776,2.449338698387146,13.365448212803122,1.6929068565368652,13.352163087293173
cross-rsdp-192-balanced,0.041108107566833495,0.009147539544620654,1.412594747543335,13.616023431521748,1.0719918727874755,0.09892921139207003
cross-rsdp-192-fast,0.04027776718139649,0.017075416115293434,0.8011756420135498,13.437042846859718,0.5932816982269287,0.16243637671710565
cross-rsdp-192-small,0.046211409568786624,0.04382613794112065,3.541919445991516,13.260872152824073,2.4397122859954834,13.269706067608698
cross-rsdp-256-balanced,0.0583820104598999,0.03989651045186058,2.5647778034210207,0.2944469148705107,1.598740291595459,13.27714622562599
cross-rsdp-256-fast,0.05729079246520996,0.014944797503249979,1.5026947736740113,13.305624306332417,1.0383946418762207,0.14972817494359986
cross-rsdp-256-small,0.062197089195251465,0.015849864233182593,4.613893985748291,18.937271500737562,3.251866316795349,13.299931849447862
cross-rsdpg-128-balanced,0.012913846969604492,0.005965070391949844,0.3864065885543823,13.149674790097038,0.32103493213653567,0.04915632505612167
cross-rsdpg-128-fast,0.012023210525512695,0.0032590838235140892,0.2909626722335815,0.04569275922637443,0.18136773109436036,0.025937831120349447
cross-rsdpg-128-small,0.01602480411529541,0.009085816427897455,1.8059553623199462,0.3771083606603604,1.0090800523757935,13.300860394295752
cross-rsdpg-192-balanced,0.02060229778289795,0.0062387112195222355,0.8074208736419678,0.09512482922948909,0.4959800958633423,0.06442346877341504
cross-rsdpg-192-fast,0.02012019157409668,0.004686777988219858,0.6790282726287842,0.09064955248575228,0.4223132848739624,0.042087458518404855
cross-rsdpg-192-small,0.02534909248352051,0.016385632801127707,2.7019170761108398,18.90470462480911,1.8358545541763305,0.4686267847035953
cross-rsdpg-256-balanced,0.030194902420043947,0.00992918252525497,1.3085912227630616,0.22260133261872103,0.668507432937622,13.431351985542516
cross-rsdpg-256-fast,0.0291654109954834,0.014286986050021096,0.9389337062835693,13.282419956506448,0.6777736186981201,0.08817527727164613
cross-rsdpg-256-small,0.03287811279296875,0.01019402617540035,3.434862232208252,13.320012608702957,2.0090977907180787,13.609308499884255
