variant,verify
Dilithium2,4.17820485271928
Dilithium2,3.990421319835772
Dilithium2,4.016518371155147
Dilithium2,3.976769092866454
Dilithium2,4.137034671802569
Dilithium2,4.146513452230588
Dilithium2,4.145273600418018
Dilithium2,3.878151862888188
Dilithium2,4.128439367333459
Dilithium2,3.8269595768859284
Dilithium2,3.980183734791474
Dilithium2,4.241663472118971
Dilithium2,4.087142461227654
Dilithium2,4.249209369530909
Dilithium2,4.147298575481194
Dilithium2,4.125779098472102
Dilithium2,4.022542572060744
Dilithium2,4.179517367963394
Dilithium2,4.036019742516262
Dilithium2,4.073233717705324
Dilithium2,4.029376879594065
Dilithium2,4.224544296515248
Dilithium2,4.066174969132051
Dilithium2,4.000884826173827
Dilithium2,4.024145164302062
Dilithium2,4.149510162855599
Dilithium2,4.193263001819297
Dilithium2,3.8691046276487033
Dilithium2,4.098205239517614
Dilithium2,4.16708776913333
Dilithium2,4.084183938899098
Dilithium2,4.0672024250227405
Dilithium2,4.112672781397531
Dilithium2,4.000293890244702
Dilithium2,4.166343145370488
Dilithium2,4.1992694919912195
Dilithium2,3.96652903916172
Dilithium2,4.122315383356519
Dilithium2,4.097343602028113
Dilithium2,4.040935238275034
Dilithium2,4.335778036890604
Dilithium2,4.039387019831599
Dilithium2,4.166026190897226
Dilithium2,3.9234727998526884
Dilithium2,3.9698494573596834
Dilithium2,4.090611006002262
Dilithium2,4.212716941920325
Dilithium2,4.180792205099678
Dilithium2,4.083477773362335
Dilithium2,4.1695496488546295
Dilithium2,4.00030597702751
Dilithium2,3.872858468162582
Dilithium2,4.134283578260298
Dilithium2,4.31515338639644
Dilithium2,4.039730276113887
Dilithium2,4.166482245031263
Dilithium2,4.086118629405965
Dilithium2,4.080662075643561
Dilithium2,4.080913750592588
Dilithium2,4.264254255993146
Dilithium2,4.110284916708131
Dilithium2,4.016757005050069
Dilithium2,4.154590125890945
Dilithium2,4.147576808221437
Dilithium2,4.124082632195711
Dilithium2,3.9856098137373475
Dilithium2,4.071146653737884
Dilithium2,4.095126106371116
Dilithium2,4.1018880967069675
Dilithium2,4.13106369885907
Dilithium2,3.9919680873702905
Dilithium2,4.070152624870601
Dilithium2,4.083740700252766
Dilithium2,4.226852563058264
Dilithium2,4.073722857141139
Dilithium2,3.9945320347105002
Dilithium2,4.140069706526951
Dilithium2,4.094013649390941
Dilithium2,4.064798978612307
Dilithium2,3.9436792309151047
Dilithium2,3.96994820200999
Dilithium2,4.194218860680243
Dilithium2,4.012666828585474
Dilithium2,4.169597429858409
Dilithium2,4.11377795030349
Dilithium2,4.028547489287502
Dilithium2,4.074687972599314
Dilithium2,3.940904866390361
Dilithium2,4.05655669482678
Dilithium2,4.099395964042333
Dilithium2,4.210464422964819
Dilithium2,4.1861088141747365
Dilithium2,4.228974797004866
Dilithium2,4.001293424993392
Dilithium2,3.998585169182561
Dilithium2,4.223933055629164
Dilithium2,4.264771880022833
Dilithium2,4.067577265462472
Dilithium2,4.056994015186822
Dilithium2,4.0755035100409005
Dilithium2,4.055202739743202
Dilithium2,4.040622091400763
Dilithium2,4.108645384497718
Dilithium2,4.163011857342039
Dilithium2,4.087259206119425
Dilithium2,3.893024419063576
Dilithium2,3.91126962873512
Dilithium2,4.02737987030767
Dilithium2,4.106764421719704
Dilithium2,4.019728579279895
Dilithium2,4.129645936765724
Dilithium2,4.206496488427
Dilithium2,4.1488247333390404
Dilithium2,4.071974186096943
Dilithium2,4.104906994930944
Dilithium2,4.14228521754592
Dilithium2,3.918807281210311
Dilithium2,4.169144630327393
Dilithium2,4.079343973600472
Dilithium2,4.093884942884913
Dilithium2,4.162545000243482
Dilithium2,3.9852059985523836
Dilithium2,4.058685941243738
Dilithium2,4.161584832803197
Dilithium2,4.110181924893651
Dilithium2,4.0483123642795915
Dilithium2,4.086018597449465
Dilithium2,4.026557377313566
Dilithium2,4.16883425819166
Dilithium2,4.082501475278575
Dilithium2,4.043374293725513
Dilithium2,3.936488420128405
Dilithium2,3.937411468233735
Dilithium2,4.044282571459783
Dilithium2,4.096306898170317
Dilithium2,4.173600761223809
Dilithium2,4.0063261230641105
Dilithium2,4.302262984455682
Dilithium2,4.023695032684513
