variant,verify
Dilithium2,2.9484617881948
Dilithium2,2.9599311276137614
Dilithium2,3.0280061273798147
Dilithium2,3.087523621824244
Dilithium2,2.9699826598483
Dilithium2,2.9710283147561136
Dilithium2,3.0278275889883046
Dilithium2,3.050527473871001
Dilithium2,2.909902630876952
Dilithium2,2.902471004385063
Dilithium2,3.061151565233146
Dilithium2,3.0617021413267635
Dilithium2,3.0631635768830643
Dilithium2,2.9114442203851536
Dilithium2,3.0012770726557574
Dilithium2,2.938471565418056
Dilithium2,3.0780421584988265
Dilithium2,2.981163647444887
Dilithium2,2.9895172038728974
Dilithium2,2.9956608567674046
Dilithium2,2.9762685487432137
Dilithium2,3.0203433351388957
Dilithium2,2.920945811717649
Dilithium2,2.9465654683934415
Dilithium2,2.9413308811365333
Dilithium2,2.9818710015772734
Dilithium2,2.939608286685886
Dilithium2,3.007482839498963
Dilithium2,2.9009044103182453
Dilithium2,2.9235768067001118
Dilithium2,2.8915187216247817
Dilithium2,3.0400674711594955
Dilithium2,2.7837879854096954
Dilithium2,2.9987249245080747
Dilithium2,3.1269650150699566
Dilithium2,2.9412623492943673
Dilithium2,3.034743683416786
Dilithium2,3.0268735100321154
Dilithium2,3.0069841004507634
Dilithium2,3.0522011634390465
Dilithium2,3.0400029229457837
Dilithium2,2.998323600454488
Dilithium2,2.9435636124178415
Dilithium2,2.9791745606581523
Dilithium2,3.0652817150742986
Dilithium2,2.9776892025117285
Dilithium2,3.0354147601755543
Dilithium2,2.86664215738636
Dilithium2,3.015467279363755
Dilithium2,2.9361639856141513
Dilithium2,2.967585889281495
Dilithium2,2.92873380041632
Dilithium2,3.0891339629242194
Dilithium2,2.979261020219192
Dilithium2,3.028334540426706
Dilithium2,3.136530993689292
Dilithium2,2.993608152601311
Dilithium2,3.0810462422280334
Dilithium2,3.001438239207901
Dilithium2,2.897049186588196
Dilithium2,2.9403361790110347
Dilithium2,2.92321070339131
Dilithium2,3.097333345511258
Dilithium2,3.077458052723471
Dilithium2,3.0527145449933233
Dilithium2,3.0312302639114805
Dilithium2,3.0879356258872583
Dilithium2,3.076701122249777
Dilithium2,3.075936940814386
Dilithium2,2.985314883210193
Dilithium2,2.9141064615593093
Dilithium2,2.9443885514736126
Dilithium2,3.0118546069859575
Dilithium2,2.91199116089736
Dilithium2,2.968017004389687
Dilithium2,2.959793596222779
Dilithium2,3.023179480692612
Dilithium2,3.1865606950726195
Dilithium2,3.152212291585388
Dilithium2,3.074441007100801
Dilithium2,2.9782912945016595
Dilithium2,3.0892569551990294
Dilithium2,2.9794158936256006
Dilithium2,2.9821013819185453
Dilithium2,2.9774966988744533
Dilithium2,2.9926348487122456
Dilithium2,3.0050830469601544
Dilithium2,3.0236090930268706
Dilithium2,2.971639201661936
Dilithium2,2.943916487398939
Dilithium2,2.971485556182286
Dilithium2,2.9886850711975392
Dilithium2,2.9618107782807526
Dilithium2,2.9858054202438673
Dilithium2,3.091659198669064
Dilithium2,2.930547056031636
Dilithium2,2.971953911831614
Dilithium2,2.9545354128329278
Dilithium2,3.0075874971301304
Dilithium2,3.116460182275234
Dilithium2,2.9885804148431556
Dilithium2,2.9500242936649386
Dilithium2,2.8350887206474478
Dilithium2,3.036330660941402
Dilithium2,3.0952865532925737
Dilithium2,3.0466251635556514
Dilithium2,2.8888657635185626
Dilithium2,3.0565982232685713
Dilithium2,3.0159820782460116
Dilithium2,2.9613667494590348
Dilithium2,2.9203334136453143
Dilithium2,2.9669807334232905
Dilithium2,2.861350893477696
Dilithium2,2.976625350030594
Dilithium2,2.9723887621065535
Dilithium2,3.1506750647205726
Dilithium2,3.025526405547076
Dilithium2,2.941457755291857
Dilithium2,3.139612955719594
Dilithium2,3.017382573007632
Dilithium2,2.9161239448172704
Dilithium2,3.0874428469870177
Dilithium2,2.987502836024912
Dilithium2,3.0144993146582166
Dilithium2,2.908064217977483
Dilithium2,3.0863116635015926
Dilithium2,2.903905238307306
Dilithium2,2.9286510942064883
Dilithium2,2.9598357528295143
Dilithium2,2.9370053436056125
Dilithium2,3.0996896183344593
Dilithium2,2.9555899434869284
Dilithium2,3.0079153962571574
Dilithium2,3.010400956461504
Dilithium2,3.0368447786447486
Dilithium2,2.8544113209098114
Dilithium2,3.002561328996549
Dilithium2,3.0524135561786307
Dilithium2,3.10572424374201
Dilithium2,2.991208807468992
Dilithium2,2.942978636993058
Dilithium2,2.8690310362531837
Dilithium2,3.058003605618998
Dilithium2,2.8226824190307953
Dilithium2,3.054321120519102
Dilithium2,2.9906548476303065
Dilithium2,2.9142917700442865
Dilithium2,2.985748536755119
Dilithium2,2.9415247243369036
Dilithium2,2.9336045874971957
Dilithium2,3.0327430625313427
Dilithium2,2.928051041490268
Dilithium2,2.8901040565505216
Dilithium2,2.897306295869425
Dilithium2,2.916512173878826
Dilithium2,3.0723589825405595
Dilithium2,2.9592773856209384
